time,latitude,longitude,depth,mag,magType,place,updated,type,status,year,month,day,hour,minute,second,horizontalError,depthError
2019-10-05,-21.973072858166837,-69.35461017937828,2.167958709672692,6.777790218476159,mb,Ring of Fire - Chile,2019-10-05,earthquake,reviewed,2019,10,5,0,0,0,10,5
2015-03-16,-27.746256918970605,-70.81957407221842,1.4235860390784776,5.732452548725861,mb,Ring of Fire - Chile,2015-03-16,earthquake,reviewed,2015,3,16,0,0,0,10,5
2015-09-07,-41.43691739135569,-77.95460027224655,78.01051792952997,5.383960567983124,mb,Ring of Fire - Chile,2015-09-07,earthquake,reviewed,2015,9,7,0,0,0,10,5
2018-09-09,-55.39799150506781,-71.95204536633386,15.814411693718943,5.840400576801209,mb,Ring of Fire - Chile,2018-09-09,earthquake,reviewed,2018,9,9,0,0,0,10,5
2022-12-20,-26.39956263051883,-72.76873698780838,65.18566566347435,6.540789448277244,mb,Ring of Fire - Chile,2022-12-20,earthquake,reviewed,2022,12,20,0,0,0,10,5
2024-10-09,-27.789353255991553,-69.79294403463697,19.988115462295003,6.548063205950504,mb,Ring of Fire - Chile,2024-10-09,earthquake,reviewed,2024,10,9,0,0,0,10,5
2022-10-17,-36.94861519714473,-73.7160406506966,5.642579920844696,7.335103895475243,mb,Ring of Fire - Chile,2022-10-17,earthquake,reviewed,2022,10,17,0,0,0,10,5
2019-08-08,-24.86496750817785,-72.14928476347939,9.304575275541263,5.5538493225790955,mb,Ring of Fire - Chile,2019-08-08,earthquake,reviewed,2019,8,8,0,0,0,10,5
2023-01-23,-14.083013441712477,-67.97705591724316,37.65033557904091,6.312363834522392,mb,Ring of Fire - Chile,2023-01-23,earthquake,reviewed,2023,1,23,0,0,0,10,5
2014-03-02,-30.272857607916357,-70.14914838348497,106.56564368739002,8.021239329924562,mb,Ring of Fire - Chile,2014-03-02,earthquake,reviewed,2014,3,2,0,0,0,10,5
2024-04-26,-16.921892114435646,-68.44859688946232,34.34311598982052,6.989559266141014,mb,Ring of Fire - Chile,2024-04-26,earthquake,reviewed,2024,4,26,0,0,0,10,5
2023-03-09,-15.135384723720318,-66.51971675042316,3.1995932541108782,5.440134565138631,mb,Ring of Fire - Chile,2023-03-09,earthquake,reviewed,2023,3,9,0,0,0,10,5
2021-05-20,-29.393416552156495,-76.30726319610757,7.457151613717917,6.524167851464643,mb,Ring of Fire - Chile,2021-05-20,earthquake,reviewed,2021,5,20,0,0,0,10,5
2015-10-17,-32.840851788122144,-71.67337010900472,6.462450249958246,7.51910171253371,mb,Ring of Fire - Chile,2015-10-17,earthquake,reviewed,2015,10,17,0,0,0,10,5
2016-12-21,-19.621619728595633,-71.23812842006093,11.063101300287238,6.3501242872272865,mb,Ring of Fire - Chile,2016-12-21,earthquake,reviewed,2016,12,21,0,0,0,10,5
2017-09-07,-15.850359014759658,-70.01032650834597,7.500546313211033,5.787546742904714,mb,Ring of Fire - Chile,2017-09-07,earthquake,reviewed,2017,9,7,0,0,0,10,5
2014-01-07,-29.988261028463114,-76.81337046854449,9.124785993771201,5.345000051106647,mb,Ring of Fire - Chile,2014-01-07,earthquake,reviewed,2014,1,7,0,0,0,10,5
2016-04-18,-21.439061565108773,-67.67981214794179,20.361787221994593,8.408876514169943,mb,Ring of Fire - Chile,2016-04-18,earthquake,reviewed,2016,4,18,0,0,0,10,5
2023-03-25,-27.46980975792229,-66.90135564438263,27.357442410294787,6.396649947863478,mb,Ring of Fire - Chile,2023-03-25,earthquake,reviewed,2023,3,25,0,0,0,10,5
2019-08-11,-28.298870473218845,-74.27009164714036,65.89717308936092,6.388259373924489,mb,Ring of Fire - Chile,2019-08-11,earthquake,reviewed,2019,8,11,0,0,0,10,5
2020-07-10,-26.98378533575738,-69.5349057193565,5.715693180126615,6.7573259264833645,mb,Ring of Fire - Chile,2020-07-10,earthquake,reviewed,2020,7,10,0,0,0,10,5
2022-03-17,-35.03897477817214,-74.96577764023841,2.649007436003179,6.330680741312867,mb,Ring of Fire - Chile,2022-03-17,earthquake,reviewed,2022,3,17,0,0,0,10,5
2022-08-05,-14.885740365997984,-70.96589027360451,4.570450366489587,6.49830959175233,mb,Ring of Fire - Chile,2022-08-05,earthquake,reviewed,2022,8,5,0,0,0,10,5
2023-05-07,-44.26069813242392,-76.57256610346774,12.12813949306297,6.887589864760131,mb,Ring of Fire - Chile,2023-05-07,earthquake,reviewed,2023,5,7,0,0,0,10,5
2023-03-25,-34.194544911755266,-72.6752605054626,5.870785712724654,5.665236818428953,mb,Ring of Fire - Chile,2023-03-25,earthquake,reviewed,2023,3,25,0,0,0,10,5
2023-09-27,-21.707805836751014,-63.135724808022346,14.64390407492944,6.494011999363859,mb,Ring of Fire - Chile,2023-09-27,earthquake,reviewed,2023,9,27,0,0,0,10,5
2019-12-04,-20.58232970066468,-65.49759630691283,3.561268795912139,4.9600042139893095,mb,Ring of Fire - Chile,2019-12-04,earthquake,reviewed,2019,12,4,0,0,0,10,5
2024-04-23,-22.199123275861005,-63.99958539230923,27.85542109719077,7.0537646956596936,mb,Ring of Fire - Chile,2024-04-23,earthquake,reviewed,2024,4,23,0,0,0,10,5
2017-11-07,-36.305721338415324,-74.17380998602673,20.194687183066605,6.2601486265326844,mb,Ring of Fire - Chile,2017-11-07,earthquake,reviewed,2017,11,7,0,0,0,10,5
2016-07-17,-30.074807833343133,-72.6752478975824,39.76373737577023,6.899141078201896,mb,Ring of Fire - Chile,2016-07-17,earthquake,reviewed,2016,7,17,0,0,0,10,5
2016-10-30,-31.976635494461757,-74.3890023779316,3.931466893233364,5.856435473452506,mb,Ring of Fire - Chile,2016-10-30,earthquake,reviewed,2016,10,30,0,0,0,10,5
2017-09-20,-24.424386241424276,-69.0609389445194,27.039145765425687,5.753840287420185,mb,Ring of Fire - Chile,2017-09-20,earthquake,reviewed,2017,9,20,0,0,0,10,5
2020-06-11,-23.65283838579554,-72.08229923958902,37.52423933320528,6.6332193725055655,mb,Ring of Fire - Chile,2020-06-11,earthquake,reviewed,2020,6,11,0,0,0,10,5
2023-11-29,-23.126048669183277,-73.4300400823141,48.90422053916078,5.863829536105618,mb,Ring of Fire - Chile,2023-11-29,earthquake,reviewed,2023,11,29,0,0,0,10,5
2015-11-03,-26.95583755746958,-68.92789733195409,60.56407257514469,6.299881888541141,mb,Ring of Fire - Chile,2015-11-03,earthquake,reviewed,2015,11,3,0,0,0,10,5
2019-05-04,-35.44658141897566,-71.8319742969258,52.67824864602636,6.036668770921001,mb,Ring of Fire - Chile,2019-05-04,earthquake,reviewed,2019,5,4,0,0,0,10,5
2015-07-03,-43.35432423955575,-68.86344002711888,9.1679322694353,6.3868972678003955,mb,Ring of Fire - Chile,2015-07-03,earthquake,reviewed,2015,7,3,0,0,0,10,5
2023-06-25,-25.93910541645402,-67.69882132316381,4.59765988035214,5.202520179729212,mb,Ring of Fire - Chile,2023-06-25,earthquake,reviewed,2023,6,25,0,0,0,10,5
2017-08-23,-27.586186686234996,-67.04958358314741,12.71930457919684,6.338176664684995,mb,Ring of Fire - Chile,2017-08-23,earthquake,reviewed,2017,8,23,0,0,0,10,5
2014-10-22,-35.52031428794094,-71.33251861157818,52.742952119871404,6.304881510007866,mb,Ring of Fire - Chile,2014-10-22,earthquake,reviewed,2014,10,22,0,0,0,10,5
2018-03-05,-38.094695422958864,-71.54227273391068,7.07222494591496,6.362712401311537,mb,Ring of Fire - Chile,2018-03-05,earthquake,reviewed,2018,3,5,0,0,0,10,5
2019-10-12,-18.923960298791727,-70.24389806019536,20.873974768383714,5.261118190934284,mb,Ring of Fire - Chile,2019-10-12,earthquake,reviewed,2019,10,12,0,0,0,10,5
2021-03-24,-29.445305532220097,-73.05216134330354,94.65127914610017,6.819566023914853,mb,Ring of Fire - Chile,2021-03-24,earthquake,reviewed,2021,3,24,0,0,0,10,5
2018-06-13,-14.050383454809962,-69.66644736880114,5.41201509298445,6.030656238883986,mb,Ring of Fire - Chile,2018-06-13,earthquake,reviewed,2018,6,13,0,0,0,10,5
2019-10-10,-40.8212545118772,-71.22026144206431,10.990679902622606,4.714290252222295,mb,Ring of Fire - Chile,2019-10-10,earthquake,reviewed,2019,10,10,0,0,0,10,5
2015-02-27,-31.813297629791997,-69.05255683678874,67.92740868292483,5.88271833183707,mb,Ring of Fire - Chile,2015-02-27,earthquake,reviewed,2015,2,27,0,0,0,10,5
2014-08-30,-20.02130826877893,-72.33497929860263,19.65730176584035,5.9821188295311,mb,Ring of Fire - Chile,2014-08-30,earthquake,reviewed,2014,8,30,0,0,0,10,5
2020-08-28,-33.74538012480674,-67.92608052550786,9.74241409835549,6.817452370702637,mb,Ring of Fire - Chile,2020-08-28,earthquake,reviewed,2020,8,28,0,0,0,10,5
2023-01-17,-29.911624060488876,-74.49424697700115,19.12359830447886,5.451112212719162,mb,Ring of Fire - Chile,2023-01-17,earthquake,reviewed,2023,1,17,0,0,0,10,5
2024-08-22,-41.43779394424297,-75.26268195567033,10.374456857208134,6.057782029710725,mb,Ring of Fire - Chile,2024-08-22,earthquake,reviewed,2024,8,22,0,0,0,10,5
2023-05-31,-34.46465283451094,-71.51962167146318,16.67541276411269,6.444431059498302,mb,Ring of Fire - Chile,2023-05-31,earthquake,reviewed,2023,5,31,0,0,0,10,5
2020-01-14,-28.580965275325763,-68.46152221177915,9.738749727128589,6.413866776358634,mb,Ring of Fire - Chile,2020-01-14,earthquake,reviewed,2020,1,14,0,0,0,10,5
2017-12-13,-29.50911834919464,-72.88551124075252,14.201181697268195,7.564969563571139,mb,Ring of Fire - Chile,2017-12-13,earthquake,reviewed,2017,12,13,0,0,0,10,5
2020-06-06,-36.6747054926613,-73.07316313218169,5.455583432261164,6.282845140786406,mb,Ring of Fire - Chile,2020-06-06,earthquake,reviewed,2020,6,6,0,0,0,10,5
2016-10-06,-28.956647139925504,-72.02609608239602,16.629942115062445,5.80429873207021,mb,Ring of Fire - Chile,2016-10-06,earthquake,reviewed,2016,10,6,0,0,0,10,5
2015-07-03,-23.452756801204515,-72.13914746064407,24.819303918160458,5.6316842317932885,mb,Ring of Fire - Chile,2015-07-03,earthquake,reviewed,2015,7,3,0,0,0,10,5
2014-01-19,-42.33741667554262,-68.02116599072573,14.044447425836747,6.451697416801708,mb,Ring of Fire - Chile,2014-01-19,earthquake,reviewed,2014,1,19,0,0,0,10,5
2020-12-06,-35.13701739065283,-77.0797333297983,15.619890046637325,6.481538477438646,mb,Ring of Fire - Chile,2020-12-06,earthquake,reviewed,2020,12,6,0,0,0,10,5
2021-10-17,-30.6722148558055,-71.51465491714485,16.087254352461933,6.617574032044214,mb,Ring of Fire - Chile,2021-10-17,earthquake,reviewed,2021,10,17,0,0,0,10,5
2023-06-25,-25.269219344730878,-71.56779869281043,14.588926673123943,6.619447819802456,mb,Ring of Fire - Chile,2023-06-25,earthquake,reviewed,2023,6,25,0,0,0,10,5
2022-06-10,-22.0228140884522,-72.01384030120687,7.922651049666767,5.826667094099179,mb,Ring of Fire - Chile,2022-06-10,earthquake,reviewed,2022,6,10,0,0,0,10,5
2018-12-02,-37.424700920490196,-67.68099291955701,1.2713862315421491,5.8099084895452915,mb,Ring of Fire - Chile,2018-12-02,earthquake,reviewed,2018,12,2,0,0,0,10,5
2022-08-15,-38.83274648936437,-76.03616828704558,7.694037552011072,6.954245667802315,mb,Ring of Fire - Chile,2022-08-15,earthquake,reviewed,2022,8,15,0,0,0,10,5
2015-10-13,-33.746572139811725,-65.85037802743743,4.686680274857916,6.463033699845582,mb,Ring of Fire - Chile,2015-10-13,earthquake,reviewed,2015,10,13,0,0,0,10,5
2023-08-21,-34.35186730698147,-69.7178718635876,22.04429967394916,5.230247637088854,mb,Ring of Fire - Chile,2023-08-21,earthquake,reviewed,2023,8,21,0,0,0,10,5
2015-07-03,-25.212944979359058,-71.70659249858262,29.801471383465227,5.2963981171822105,mb,Ring of Fire - Chile,2015-07-03,earthquake,reviewed,2015,7,3,0,0,0,10,5
2023-02-08,-35.085052926892786,-75.92028126712951,1.387176625534566,6.458509659826396,mb,Ring of Fire - Chile,2023-02-08,earthquake,reviewed,2023,2,8,0,0,0,10,5
2016-12-05,-35.49082062249749,-69.39289166519771,13.912027281779915,6.787926314000087,mb,Ring of Fire - Chile,2016-12-05,earthquake,reviewed,2016,12,5,0,0,0,10,5
2023-03-16,-25.29251055807754,-69.6874813895809,2.691252851984688,5.795860589004167,mb,Ring of Fire - Chile,2023-03-16,earthquake,reviewed,2023,3,16,0,0,0,10,5
2022-01-12,-37.996564098293696,-70.59744757312968,1.2350251217186061,5.5219153635823295,mb,Ring of Fire - Chile,2022-01-12,earthquake,reviewed,2022,1,12,0,0,0,10,5
2022-05-22,-30.416086246536363,-73.15526971905453,43.34482239555216,6.0677276474334985,mb,Ring of Fire - Chile,2022-05-22,earthquake,reviewed,2022,5,22,0,0,0,10,5
2024-06-06,-19.40734104097124,-74.36318834402131,2.4587288785343615,5.854353754662344,mb,Ring of Fire - Chile,2024-06-06,earthquake,reviewed,2024,6,6,0,0,0,10,5
2016-05-27,-26.54720287081478,-70.10396737542676,44.094749422023106,5.48461283985665,mb,Ring of Fire - Chile,2016-05-27,earthquake,reviewed,2016,5,27,0,0,0,10,5
2014-09-13,-39.154825666763536,-70.79139103073912,2.6764024908942163,6.131669584771083,mb,Ring of Fire - Chile,2014-09-13,earthquake,reviewed,2014,9,13,0,0,0,10,5
2014-05-19,-21.31714300550496,-71.69724083635128,14.135969688725684,6.684362219490959,mb,Ring of Fire - Chile,2014-05-19,earthquake,reviewed,2014,5,19,0,0,0,10,5
2020-08-19,-36.21021187174381,-62.49832330418767,9.855710867490568,5.952585679875091,mb,Ring of Fire - Chile,2020-08-19,earthquake,reviewed,2020,8,19,0,0,0,10,5
2019-07-08,-34.974345147381875,-76.09309457053651,12.737413245563834,5.260661182994322,mb,Ring of Fire - Chile,2019-07-08,earthquake,reviewed,2019,7,8,0,0,0,10,5
2015-11-01,-15.097047028798585,-70.62600981977732,8.570617778341308,6.969624639976957,mb,Ring of Fire - Chile,2015-11-01,earthquake,reviewed,2015,11,1,0,0,0,10,5
2017-01-26,-33.69032817631768,-69.333211365285,23.27915708208781,5.987125894623681,mb,Ring of Fire - Chile,2017-01-26,earthquake,reviewed,2017,1,26,0,0,0,10,5
2020-01-20,-39.87906901867502,-75.35476873564966,32.81498010357131,6.136426116637231,mb,Ring of Fire - Chile,2020-01-20,earthquake,reviewed,2020,1,20,0,0,0,10,5
2023-07-21,-28.966659949634142,-72.15001296260176,6.729868978019954,5.512117750730231,mb,Ring of Fire - Chile,2023-07-21,earthquake,reviewed,2023,7,21,0,0,0,10,5
2018-10-09,-25.231348046940106,-73.85031370743695,18.10738166643495,5.347276753234877,mb,Ring of Fire - Chile,2018-10-09,earthquake,reviewed,2018,10,9,0,0,0,10,5
2021-02-11,-33.27615575021976,-68.60006759625782,5.3587148522435175,6.768095653795267,mb,Ring of Fire - Chile,2021-02-11,earthquake,reviewed,2021,2,11,0,0,0,10,5
2014-09-02,-23.97833045115052,-68.65018934918982,20.59127779009851,7.094646273335799,mb,Ring of Fire - Chile,2014-09-02,earthquake,reviewed,2014,9,2,0,0,0,10,5
2020-02-26,-30.504550216850934,-65.51555960207052,73.5045291315341,5.430566236298013,mb,Ring of Fire - Chile,2020-02-26,earthquake,reviewed,2020,2,26,0,0,0,10,5
2020-09-02,-28.211809899667706,-75.45193717840225,4.72311839818599,7.216348642620305,mb,Ring of Fire - Chile,2020-09-02,earthquake,reviewed,2020,9,2,0,0,0,10,5
2024-08-15,-29.880350873343836,-72.29585548974781,5.595670038549193,4.2283740006362045,mb,Ring of Fire - Chile,2024-08-15,earthquake,reviewed,2024,8,15,0,0,0,10,5
2018-07-31,-35.12526418082211,-67.72844697577199,13.596431285869949,5.4171534417996625,mb,Ring of Fire - Chile,2018-07-31,earthquake,reviewed,2018,7,31,0,0,0,10,5
2019-03-19,-28.630502850034695,-74.42882763914965,60.638772684276006,5.370533641141748,mb,Ring of Fire - Chile,2019-03-19,earthquake,reviewed,2019,3,19,0,0,0,10,5
2016-02-25,-32.21485673757199,-69.9270986793229,15.052858397972715,5.709971373453492,mb,Ring of Fire - Chile,2016-02-25,earthquake,reviewed,2016,2,25,0,0,0,10,5
2019-03-21,-34.086861404819075,-66.71854925610968,35.8231780727252,6.250076713715423,mb,Ring of Fire - Chile,2019-03-21,earthquake,reviewed,2019,3,21,0,0,0,10,5
2016-02-01,-39.23396328514708,-67.71346330896226,13.463516650083138,6.7099108230962345,mb,Ring of Fire - Chile,2016-02-01,earthquake,reviewed,2016,2,1,0,0,0,10,5
2019-04-27,-20.271947688708188,-73.15796506042452,19.323668912053563,6.108597179893381,mb,Ring of Fire - Chile,2019-04-27,earthquake,reviewed,2019,4,27,0,0,0,10,5
2015-11-22,-32.77082418927869,-74.29654047793503,18.63208888997069,6.465210319982493,mb,Ring of Fire - Chile,2015-11-22,earthquake,reviewed,2015,11,22,0,0,0,10,5
2022-10-10,-35.97363117024717,-72.20146173460141,7.440043892971425,5.325918060199988,mb,Ring of Fire - Chile,2022-10-10,earthquake,reviewed,2022,10,10,0,0,0,10,5
2023-01-09,-27.79836404215693,-74.70482567984105,39.43468385712641,4.928922500209284,mb,Ring of Fire - Chile,2023-01-09,earthquake,reviewed,2023,1,9,0,0,0,10,5
2018-06-18,-29.899393843197487,-68.39781652100608,151.92292675112023,5.0542386949824465,mb,Ring of Fire - Chile,2018-06-18,earthquake,reviewed,2018,6,18,0,0,0,10,5
2020-09-23,-20.14042760824666,-69.21817797423383,22.019565618027638,7.775656815971603,mb,Ring of Fire - Chile,2020-09-23,earthquake,reviewed,2020,9,23,0,0,0,10,5
2024-10-02,-20.84673222566468,-75.73487112845123,5.85498368713289,6.015511113588425,mb,Ring of Fire - Chile,2024-10-02,earthquake,reviewed,2024,10,2,0,0,0,10,5
2017-07-19,-41.9478182200412,-68.82123575047261,19.477791204795032,5.625717906517455,mb,Ring of Fire - Chile,2017-07-19,earthquake,reviewed,2017,7,19,0,0,0,10,5
2022-06-22,-26.17928944357596,-73.75178492653187,12.573469591981942,5.943020080949383,mb,Ring of Fire - Chile,2022-06-22,earthquake,reviewed,2022,6,22,0,0,0,10,5
2019-12-24,-40.93074367871394,-70.69464101539205,4.882802881728933,6.088445139383308,mb,Ring of Fire - Chile,2019-12-24,earthquake,reviewed,2019,12,24,0,0,0,10,5
2024-10-19,-19.777085300878962,-69.82606903754167,10.168327170130565,5.5260576041130545,mb,Ring of Fire - Chile,2024-10-19,earthquake,reviewed,2024,10,19,0,0,0,10,5
2022-10-13,-42.8953281384696,-65.98552184640002,11.891476019616501,6.958685122937628,mb,Ring of Fire - Chile,2022-10-13,earthquake,reviewed,2022,10,13,0,0,0,10,5
2015-03-19,-18.04857485086242,-71.991975987129,17.607976398548622,7.898324602689243,mb,Ring of Fire - Chile,2015-03-19,earthquake,reviewed,2015,3,19,0,0,0,10,5
2015-01-12,-44.29109449457617,-71.05605239262401,13.132884816986621,6.0633500451867235,mb,Ring of Fire - Chile,2015-01-12,earthquake,reviewed,2015,1,12,0,0,0,10,5
2014-08-07,-24.2512278139997,-71.47957359750721,1.4949538184716897,5.7872665162076595,mb,Ring of Fire - Chile,2014-08-07,earthquake,reviewed,2014,8,7,0,0,0,10,5
2022-05-14,-31.0734720493344,-65.47098182799954,2.667857468218586,6.343884621196806,mb,Ring of Fire - Chile,2022-05-14,earthquake,reviewed,2022,5,14,0,0,0,10,5
2021-07-23,-17.923808058409165,-79.90025920622219,24.971588201617568,6.556921073544837,mb,Ring of Fire - Chile,2021-07-23,earthquake,reviewed,2021,7,23,0,0,0,10,5
2023-11-21,-20.039019824098748,-68.48279753312043,16.968000590459706,6.262136680098118,mb,Ring of Fire - Chile,2023-11-21,earthquake,reviewed,2023,11,21,0,0,0,10,5
2018-06-29,-41.647319355726445,-64.68871556916261,28.39600620155534,6.716878914342376,mb,Ring of Fire - Chile,2018-06-29,earthquake,reviewed,2018,6,29,0,0,0,10,5
2017-03-07,-8.976736894411928,-65.95974293527173,1.857680480002793,5.886575754419856,mb,Ring of Fire - Chile,2017-03-07,earthquake,reviewed,2017,3,7,0,0,0,10,5
2020-02-14,-18.273312171176293,-67.72238649917509,7.778808107398547,6.565711647648686,mb,Ring of Fire - Chile,2020-02-14,earthquake,reviewed,2020,2,14,0,0,0,10,5
2014-10-26,-30.589552255641497,-70.04380444369112,14.818777370435681,6.10813507345742,mb,Ring of Fire - Chile,2014-10-26,earthquake,reviewed,2014,10,26,0,0,0,10,5
2014-03-10,-44.07479591026903,-69.54761623988232,32.14367644650946,6.556055380483193,mb,Ring of Fire - Chile,2014-03-10,earthquake,reviewed,2014,3,10,0,0,0,10,5
2016-11-05,-35.30021097246181,-70.13082965439185,21.02435732458868,6.005701065097416,mb,Ring of Fire - Chile,2016-11-05,earthquake,reviewed,2016,11,5,0,0,0,10,5
2015-07-16,-29.866393061859597,-72.09539881338735,4.6742660721627445,5.427098180335257,mb,Ring of Fire - Chile,2015-07-16,earthquake,reviewed,2015,7,16,0,0,0,10,5
2017-04-02,-30.72860280408318,-75.43288897694725,11.723152589571653,6.894454452063847,mb,Ring of Fire - Chile,2017-04-02,earthquake,reviewed,2017,4,2,0,0,0,10,5
2021-03-17,-31.740817886234503,-66.86817684047459,13.258087501680015,7.1629135324566855,mb,Ring of Fire - Chile,2021-03-17,earthquake,reviewed,2021,3,17,0,0,0,10,5
2016-02-06,-16.969499084686216,-73.08923154471763,12.463673755352033,6.739699133053032,mb,Ring of Fire - Chile,2016-02-06,earthquake,reviewed,2016,2,6,0,0,0,10,5
2020-02-21,-34.025308152370854,-74.04081752706341,3.551645210930635,5.759284037695342,mb,Ring of Fire - Chile,2020-02-21,earthquake,reviewed,2020,2,21,0,0,0,10,5
2019-10-01,-34.74393595237861,-75.29129051657836,16.821055405369314,6.682712780183418,mb,Ring of Fire - Chile,2019-10-01,earthquake,reviewed,2019,10,1,0,0,0,10,5
2019-08-26,-29.794678096019368,-70.59903349683125,8.648439241477808,6.9999426866672865,mb,Ring of Fire - Chile,2019-08-26,earthquake,reviewed,2019,8,26,0,0,0,10,5
2018-03-03,-37.74924105837682,-66.92982539482199,32.558831500256495,6.203822264301268,mb,Ring of Fire - Chile,2018-03-03,earthquake,reviewed,2018,3,3,0,0,0,10,5
2021-01-08,-13.984620326013111,-70.86780609526119,16.330080021707737,6.998550060316732,mb,Ring of Fire - Chile,2021-01-08,earthquake,reviewed,2021,1,8,0,0,0,10,5
